CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200323,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,3.00,0,1.00,1,2.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1274,22,69.44,69.44,71.43,71.43,65.10,65.10,67.26,67.26,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200324,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,3.00,0,1.00,1,2.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1274,22,69.44,69.44,71.43,71.43,65.10,65.10,67.26,67.26,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200325,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,3.00,0,1.00,1,2.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1274,22,69.44,69.44,71.43,71.43,65.10,65.10,67.26,67.26,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200326,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,2.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1275,22,63.89,63.89,70.24,70.24,61.98,61.98,63.69,63.69,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200327,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,2.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1275,22,63.89,63.89,70.24,70.24,61.98,61.98,63.69,63.69,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200328,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,123607485.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1275,22,69.44,69.44,77.38,77.38,65.10,65.10,67.26,67.26,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200329,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,69.44,69.44,77.38,77.38,65.10,65.10,67.26,67.26,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200330,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,69.44,69.44,77.38,77.38,65.10,65.10,67.26,67.26,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200331,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,69.44,69.44,77.38,77.38,65.10,65.10,67.26,67.26,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200401,3.00,1,3.00,0,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,71.30,71.30,77.38,77.38,66.15,66.15,68.45,68.45,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200402,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,69.44,69.44,77.38,77.38,65.10,65.10,67.26,67.26,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200403,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,69.44,69.44,77.38,77.38,65.10,65.10,67.26,67.26,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200404,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,2063403.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,69.44,69.44,77.38,77.38,65.10,65.10,67.26,67.26,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200405,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,69.44,69.44,77.38,77.38,65.10,65.10,67.26,67.26,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200406,3.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,69.44,69.44,77.38,77.38,65.10,65.10,67.26,67.26,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200407,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,20438612.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200408,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200409,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200410,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200411,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200412,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200413,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200414,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200415,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200416,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200417,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200418,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200419,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200420,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200421,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200422,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200423,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200424,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200425,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200426,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,1341477.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200427,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200428,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200429,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200430,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200501,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200502,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200503,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200504,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200505,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200506,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200507,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200508,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,2937481.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200509,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200510,2.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,65.74,65.74,73.81,73.81,63.02,63.02,64.88,64.88,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200511,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200512,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,20470301.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200513,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200514,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200515,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200516,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200517,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200518,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200519,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200520,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200521,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200522,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200523,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200524,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200525,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200526,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200527,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200528,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200529,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
China,CHN,Henan,CHN_HA,STATE_TOTAL,20200530,1.00,1,2.00,1,2.00,1,3.00,1,0.00,,1.00,1,1.00,1,4.00,0.00,,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1276,22,62.04,62.04,70.24,70.24,60.94,60.94,62.50,62.50,50.00,50.00
