CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_SimpleAverage,StringencyIndex_WeightedAverage,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_WeightedAverage,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_WeightedAverage,EconomicSupportIndex
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210513,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,"3/5 - 20/5/21  Vaccine available to people aged 38 and over on 13 May, 36 on 19 May    https://web.archive.org/web/20210513193310/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/",1,"3/5 - 20/5/21  Vaccine available to people aged 38 and over on 13 May, 36 on 19 May    https://web.archive.org/web/20210513193310/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/",35-39 yrs,16-19 yrs,1,0,0,2,5,"Free",0,"No mandates",3882574,112282,NV,28.85,63.89,63.89,63.89,63.89,70.10,70.10,70.10,70.10,65.83,65.83,65.83,65.83,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210514,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,35-39 yrs,16-19 yrs,1,0,0,2,5,,0,,3884402,112297,NV,29.46,63.89,63.89,63.89,63.89,70.10,70.10,70.10,70.10,65.83,65.83,65.83,65.83,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210515,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,35-39 yrs,16-19 yrs,1,0,0,2,5,,0,,3886016,112304,NV,30.09,63.89,63.89,63.89,63.89,70.10,70.10,70.10,70.10,65.83,65.83,65.83,65.83,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210516,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,35-39 yrs,16-19 yrs,1,0,0,2,5,,0,,3887487,112307,NV,30.37,63.89,63.89,63.89,63.89,70.10,70.10,70.10,70.10,65.83,65.83,65.83,65.83,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210517,1.00,1,,,,,1.00,1,"17 May  All higher education students are able to access in-person teaching with recommended regular LFT testing and other restrictions  https://web.archive.org/web/20210521101701/https://www.gov.uk/guidance/covid-19-coronavirus-restrictions-what-you-can-and-cannot-do#may-whats-changed",2.00,1,,,,,2.00,1,"Indoor entertainment and attractions such as cinemas, theatres, concert halls, bowling alleys, casinos, amusement arcades, museums and children’s indoor play areas are permitted to open with COVID-secure measures in place.    All holiday accommodation can open, including hotels and B&Bs. This can be used by groups of up to 6 or 2 households (each household can include a support bubble, if eligible).    To reduce social contact, some businesses, such as nightclubs, must remain closed- so coding remains a 2G    https://web.archive.org/web/20210521101701/https://www.gov.uk/guidance/covid-19-coronavirus-restrictions-what-you-can-and-cannot-do#may-whats-changed",1.00,1,,,,,1.00,1,"As of 17 May in England:    People can attend indoor and outdoor events, including live performances, sporting events and business events. Attendance at these events is capped according to venue type, and attendees should follow the COVID-secure measures set out by those venues.    Coded as a 1G as there are still limits on size.    https://web.archive.org/web/20210521101701/https://www.gov.uk/guidance/covid-19-coronavirus-restrictions-what-you-can-and-cannot-do#may-whats-changed",4.00,1,,,,,4.00,1,"In England as of 17 May gathering limits have been eased. Outdoor gatherings are limited to 30 people and indoor gatherings are limited to 6 people or 2 households (each household can include a support bubble, if eligible).    This still falls under the 4G coding.    https://web.archive.org/web/20210521101701/https://www.gov.uk/guidance/covid-19-coronavirus-restrictions-what-you-can-and-cannot-do#may-whats-changed",1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,"17 May:    There is no longer a legal restriction or permitted reason required to travel internationally. A traffic light system for international travel has been introduced, and you must follow the rules when returning to England depending on whether you return from a red, amber or green list country.    https://web.archive.org/web/20210521101701/https://www.gov.uk/guidance/covid-19-coronavirus-restrictions-what-you-can-and-cannot-do#may-whats-changed",2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,"17 May    The rules for care home residents visiting out and receiving visitors have changed, allowing up to five named visitors (two at any one time), provided visitors test negative for COVID-19.    https://web.archive.org/web/20210521101701/https://www.gov.uk/guidance/covid-19-coronavirus-restrictions-what-you-can-and-cannot-do#may-whats-changed  ",,1,,1,,35-39 yrs,16-19 yrs,1,0,0,2,5,,0,,3889132,112310,NV,30.74,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210518,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,35-39 yrs,16-19 yrs,1,0,0,2,5,,0,,3886364,112315,NV,31.21,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210519,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,35-39 yrs,16-19 yrs,1,0,0,2,5,,0,,3887954,112318,NV,31.76,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210520,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,35-39 yrs,16-19 yrs,1,0,0,2,5,,0,,3890081,112324,NV,32.41,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210521,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,"People living in 8 areas with high cases of the Indian Variant are recommended to reduce movement    If you’re in an area where the new COVID-19 variant is spreading  This new variant is sometimes referred to as the variant first identified in India. It is spreading fastest in:    Bedford Borough Council  Blackburn with Darwen Borough Council  Bolton Metropolitan Borough Council  Burnley Borough Council  Kirklees Council  Leicester City Council  London Borough of Hounslow  North Tyneside Council  The new COVID-19 variant spreads more easily from person to person. To help stop the spread, you should take particular caution when meeting anyone outside your household or support bubble.    In the areas listed above, wherever possible, you should try to:    meet outside rather than inside where possible  keep 2 metres apart from people that you don’t live with (unless you have formed a support bubble with them), this includes friends and family you don’t live with  minimise travel in and out of affected areas    https://web.archive.org/web/20210528115758/https://www.gov.uk/guidance/covid-19-coronavirus-restrictions-what-you-can-and-cannot-do    https://web.archive.org/web/20210528115831/https://www.bbc.com/news/uk-england-57232728    Controversy over the way this was communicated:    ""We woke up on Monday morning to find apparently that guidance had been in force on the government's website since Friday, telling us not to move in and out of affected areas but nobody had bothered to tell us,"" she said.    She said that ""to treat us as an afterthought on a government website is to treat people's lives with absolute contempt.""    https://web.archive.org/web/20210528115741/https://www.bbc.com/news/uk-57246973",3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,"21/5 - 7/6/21  People aged 34 and over can get the vaccine on 21 May, 32 and over on 25 May, 30 and over on 26 May    https://web.archive.org/web/20210521233727/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/    https://web.archive.org/web/20210525112033/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/    https://web.archive.org/web/20210526195011/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/",1,"21/5 - 7/6/21  People aged 34 and over can get the vaccine on 21 May, 32 and over on 25 May, 30 and over on 26 May    https://web.archive.org/web/20210521233727/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/    https://web.archive.org/web/20210525112033/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/    https://web.archive.org/web/20210526195011/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/",30-34 yrs,16-19 yrs,1,0,0,2,5,"Free",0,"No mandates",3892258,112330,NV,33.07,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210522,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3894329,112336,NV,33.97,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210523,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3895920,112339,NV,34.35,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210524,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3897815,112342,NV,34.85,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210525,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3899813,112355,NV,35.43,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210526,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3902160,112363,NV,36.08,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210527,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3904934,112371,NV,36.74,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210528,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3908214,112379,NV,37.42,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210529,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3910803,112385,NV,38.09,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210530,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3913295,112391,NV,38.41,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210531,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3916049,112391,NV,38.68,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210601,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3918522,112391,NV,39.17,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210602,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3921939,112402,NV,39.69,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210603,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3926154,112415,NV,40.24,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210604,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3931158,112424,NV,40.81,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210605,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,"Nightclubs remain closed, reopenings planned for 21 June delayed by 4 weeks due to Delta variant.    https://web.archive.org/web/20210618110529/https://www.gov.uk/guidance/covid-19-coronavirus-restrictions-what-you-can-and-cannot-do",1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,"Gatherings still limited to 6 people or two households indoors    https://web.archive.org/web/20210618110529/https://www.gov.uk/guidance/covid-19-coronavirus-restrictions-what-you-can-and-cannot-do#other-circumstances-where-you-can-gather-in-larger-groups",1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,"Residents can have up to five regular visitors, with up to 2 visitors at one time or in a single day. People visiting will need to have tested negative for COVID-19 before they come inside and follow the rules on how to prevent infection from spreading. There is guidance on visiting care homes during COVID-19.    https://archive.vn/Earao#selection-2347.0-2351.1",,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3935854,112436,NV,41.54,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210606,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3940141,112440,NV,41.93,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210607,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,,1,,30-34 yrs,16-19 yrs,1,0,0,2,5,,0,,3944955,112440,NV,42.36,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210608,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,1,,,,,1.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,3.00,,,3.00,,2.00,1,,2.00,,0.00,,0.00,,2.00,1,,3.00,,1.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,4.00,1,,2.00,1,,,,,2.00,1,,,1,"8/6 - 15/6/21  All over 25s can get the vaccine on 8 June    https://web.archive.org/web/20210608110610/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/",1,"8/6 - 15/6/21  All over 25s can get the vaccine on 8 June    https://web.archive.org/web/20210608110610/https://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/who-can-get-the-vaccine/",25-29 yrs,16-19 yrs,1,0,0,2,5,"Free",0,"No mandates",3950123,112453,NV,42.81,58.33,58.33,58.33,58.33,66.98,66.98,66.98,66.98,62.26,62.26,62.26,62.26,100.00
