CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211022,1.00,1,1.00,1,2.00,0,2.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,602294,12823,44.44,44.44,58.33,58.33,54.58,54.58,58.81,58.81,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211023,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,602752,12826,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211024,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,603208,12827,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211025,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,603851,12842,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211026,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,604410,12856,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211027,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,605245,12874,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211028,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,605804,12888,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211029,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,606351,12904,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211030,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,606950,12915,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211031,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,607209,12919,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211101,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,607550,12922,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211102,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,607840,12931,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211103,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,608357,12947,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211104,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,609070,12960,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211105,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,609634,12974,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211106,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,610035,12979,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211107,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,610299,12983,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211108,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,610856,12995,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211109,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,611374,13009,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211110,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,611838,13023,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211111,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,612443,13033,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211112,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,612832,13043,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211113,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,613190,13047,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211114,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,613467,13050,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211115,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,613723,13055,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211116,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,614167,13065,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211117,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,614707,13081,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211118,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,614958,13085,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211119,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,615682,13093,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211120,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,616061,13097,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211121,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,616413,13100,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211122,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,616914,13111,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211123,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,617355,13123,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211124,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,617934,13135,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211125,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,618550,13144,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211126,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,618550,13144,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211127,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,619366,13157,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211128,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,619717,13160,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211129,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,620040,13170,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211130,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,1.00,1,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,620456,13180,56.48,56.48,66.67,66.67,61.35,61.35,66.55,66.55,25.00,25.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211201,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,620989,13192,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211202,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,621495,13198,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211203,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,621897,13204,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211204,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,622190,13208,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211205,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,622498,13208,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211206,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,622866,13219,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211207,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,623194,13228,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211208,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,623729,13228,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211209,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,624072,13233,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211210,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,624480,13238,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211211,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,624716,13240,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211212,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,624883,13240,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211213,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,625227,13247,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211214,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,625609,13253,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211215,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,625955,13256,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211216,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,626225,13258,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211217,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,626536,13271,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211218,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,626709,13272,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211219,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,626718,13273,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211220,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,627189,13284,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211221,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,627447,13289,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211222,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,627711,13293,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211223,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,627984,13296,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
Brazil,BRA,Espirito Santo,BR_ES,STATE_TOTAL,20211224,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,1.00,1,0.00,,1.00,0.00,,0.00,,,2.00,1,3.00,2.00,,,4.00,1,5.00,,1.00,1,,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,1,628223,13304,56.48,56.48,66.67,66.67,58.23,58.23,66.55,66.55,0.00,0.00
